NAME,TYPE,RESOURCE GROUP,LOCATION,SUBSCRIPTION,
"dxcardxseapvtept006prd.nic.d88ab363-513a-4f4b-9e0c-0cefeb0b1184","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept006prp","Private endpoint","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept006prp.nic.c4f9dd65-dbb5-412c-a67e-dee81f3cee52","Network Interface","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept007prd","Private endpoint","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept007prd.nic.730ce15e-c43b-4c15-a4cd-4047c4839387","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept007prp","Private endpoint","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept007prp.nic.762f8c1f-a9d6-4750-9981-f530a42dea54","Network Interface","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept008prd","Private endpoint","rg-sea-centralkey-cardx-prd-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept008prd.nic.5340630c-84fc-4fd1-872b-061fbbe7c97f","Network Interface","rg-sea-centralkey-cardx-prd-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept008prp","Private endpoint","rg-sea-centralkey-cardx-prp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept008prp.nic.10f59bf3-24a1-43cf-b6fa-f1874091da03","Network Interface","rg-sea-centralkey-cardx-prp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept009prd","Private endpoint","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept009prd.nic.5fd83433-969e-4977-8f20-98d6e8e81f19","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept009prp","Private endpoint","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept009prp.nic.cf5fd069-45a4-4c3f-b2c7-5efdb781f082","Network Interface","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept010prd","Private endpoint","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept010prd.nic.6a68e520-2bf2-406e-989d-c774a6d3438a","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept010prp","Private endpoint","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept010prp.nic.0dcd5611-78fe-47a1-b51e-233bd05ec911","Network Interface","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept011prd","Private endpoint","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept011prd.nic.d4b921c7-c885-481a-aa76-4f6f60b8e7ad","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept011prp","Private endpoint","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept011prp.nic.551409d6-49da-42bd-99a2-97e7573efdec","Network Interface","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept012prd","Private endpoint","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept012prd.nic.44ba50fd-6889-4ec2-a118-beeb264779ae","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept013prd","Private endpoint","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseapvtept013prd-nic","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prd","Virtual machine","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prd-nsg","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prd146","Network Interface","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prd_OsDisk_1_28a0fb56b3ea4d408b42f04b4849ef89","Disk","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prp","Virtual machine","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prp-nsg","Network security group","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prp907","Network Interface","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"dxcardxseavm1prp_OsDisk_1_019474f167fe4d72a2e6e3dff0a5e620","Disk","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"KEY-RG-SEA-CTRL-CX-PRD","Key vault","rg-sea-centralkey-cardx-prd-01","Southeast Asia","DATAX-CARDX-PRD-01"
"KEY-RG-SEA-CTRL-CX-PRP","Key vault","rg-sea-centralkey-cardx-prp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-001-002-SN-01-02","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-001-002-SN-03-04","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-001-SN-PRD-01","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-002-SN-PRD-01","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-002-SN-PRD-02","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-002-SN-PRD-03","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-002-SN-PRD-04","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRD-003-SN-PRD-01","Network security group","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRP-001-002-SN-DATAXCARDX-PRP-01-02","Network security group","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"NSG-VNET-RG-SEA-DATAXCARDX-PRP-001-002-SN-DATAXCARDX-PRP-03-04","Network security group","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"UDR-DEFAULT-DATAX-CARDX-SN-PRD-01","Route table","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"UDR-DEFAULT-DATAX-CARDX-SN-PRD-01-Databricks","Route table","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"UDR-DEFAULT-DATAX-CARDX-SN-PRD-01-Databricks-whitelist-storage","Route table","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"UDR-DEFAULT-DATAX-CARDX-SN-PRD-01-with-Databricks_Meta_Store","Route table","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"UDR-DEFAULT-DATAX-CARDX-SN-PRP-01-Databricks","Route table","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"UDR-DEFAULT-DATAX-CARDX-SN-PRP-01-Databricks-whitelist-storage","Route table","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"vault287","Recovery Services vault","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"VNET-RG-SEA-DATAXCARDX-PRD-001-001","Virtual network","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"VNET-RG-SEA-DATAXCARDX-PRD-001-002","Virtual network","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"VNET-RG-SEA-DATAXCARDX-PRD-001-003","Virtual network","rg-sea-datax-cardx-prd-001","Southeast Asia","DATAX-CARDX-PRD-01"
"VNET-RG-SEA-DATAXCARDX-PRP-001-001","Virtual network","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"VNET-RG-SEA-DATAXCARDX-PRP-001-002","Virtual network","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
"VNET-RG-SEA-DATAXCARDX-PRP-001-003","Virtual network","rg-sea-datax-cardx-prp-dp-01","Southeast Asia","DATAX-CARDX-PRD-01"
