NAME,TYPE,RESOURCE GROUP,LOCATION,SUBSCRIPTION,
"NSG-VNET-RG-SEA-DATAX-PRP-001-004-SN-01-02","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-004-SN-03-04","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-SN-PRP-01","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"NSG-VNET-RG-SEA-DATAX-PRP-001-SN-PRP-02","Network security group","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept001prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept001prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept002prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept002prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept003prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept003prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept004prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept004prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept005prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept005prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept006prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept006prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept007prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept007prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept008prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept008prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept009prd","Private endpoint","rg-sea-centralkey-datax-prd-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept009prp","Private endpoint","rg-sea-centralkey-datax-prp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept010prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept010prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept011prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept011prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept012prp","Private endpoint","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseapvtept013prd","Private endpoint","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaapim001prd-publicIP","Public IP address","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaapim001prp-publicIP","Public IP address","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"PP-AGW-DATAX-PRD","Public IP address","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"PP-AGW-DATAX-PRP","Public IP address","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRD-01","Route table","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRD-01-Databricks","Route table","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRD-01-Databricks-whitelist-storage","Route table","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRP-01","Route table","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRP-01-Databricks","Route table","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"UDR-DEFAULT-DATAX-SN-PRP-01-Databricks-whitelist-storage","Route table","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"ContainerInsights(dxsealogaltcwksc001prd)","Solution","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"ContainerInsights(dxsealogaltcwksc001prp)","Solution","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"SecurityCenterFree(dxsealogaltcwksc001prd)","Solution","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"SecurityCenterFree(dxsealogaltcwksc001prp)","Solution","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseametastoredb001prd (dxseaasq001prd/dxseametastoredb001prd)","SQL database","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseametastoredb001prp (dxseaasq001prp/dxseametastoredb001prp)","SQL database","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaasq001prd","SQL server","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaasq001prp","SQL server","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaadls002prd","Storage account","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseaadls002prp","Storage account","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseablob001prd","Storage account","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseablob001prp","Storage account","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseablob003prd","Storage account","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"dxseablob003prp","Storage account","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRD-001-001","Virtual network","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRD-001-002","Virtual network","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRD-001-003","Virtual network","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRD-001-004","Virtual network","rg-sea-datax-prd-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-001","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-002","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-003","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
"VNET-RG-SEA-DATAX-PRP-001-004","Virtual network","rg-sea-datax-prp-dp-01","Southeast Asia","DATAX-PRD-01"
